URL,FileSize,NoOfOutLinks,ContentType
http://www.nytimes.com/elections/results/oregon-state-house-district-44,466250,74,text/html
http://www.nytimes.com/real-estate/usa/ny/bronx/riverdale/homes-for-sale/3333-henry-hudson-pkwy/46-2637668,76617,120,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-43,464333,74,text/html
https://www.nytimes.com/store/horses-on-high-1957-nsap3571p.html,152827,177,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-42,467723,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-41,468214,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-40,469005,74,text/html
http://www.nytimes.com/books/99/05/16/home/contents.html,21896,106,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/gramercy-park/homes-for-sale/201-east-21st-street/12436-5e2a284c3d39a142073356cf1f7dc517d90884ec,72621,120,text/html
https://www.nytimes.com/2017/02/10/nytnow/our-picks-great-stories-from-around-the-web-and-in-the-times.html,83795,123,text/html
http://www.nytimes.com/elections/results/north-dakota-district-judge-north-central-no-5,464607,74,text/html
http://www.nytimes.com/elections/results/north-dakota-district-judge-north-central-no-4,469024,74,text/html
https://www.nytimes.com/store/photos/sports/football.html,157248,195,text/html
https://www.nytimes.com/store/collectibles/unique-clocks.html,155398,189,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/clinton/homes-for-sale?page=8,370707,170,text/html
http://www.nytimes.com/elections/results/north-dakota-district-judge-north-central-no-2,464566,74,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/midtown-east/homes-for-sale/60-east-55th-street/46-2630756,72840,121,text/html
http://www.nytimes.com/health/guides/disease/enlarged-prostate/overview.html,40790,108,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/clinton/homes-for-sale?page=3,370707,170,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/clinton/homes-for-sale?page=2,370707,170,text/html
http://www.nytimes.com/newsletters/sample/your-money?contentId=MY&eventName=sample&module=newsletter-sign-up&pgtype=subscriptionspage&version=business,64562,82,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/clinton/homes-for-sale?page=1,370707,170,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/clinton/homes-for-sale?page=0,370707,170,text/html
https://www.nytimes.com/section/movies,157123,181,text/html
https://www.nytimes.com/2017/02/09/business/economy/mnuchin-rule-tax-cut.html,151299,113,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-39,469881,74,text/html
https://www.nytimes.com/video/world/middleeast/100000004893301/bana-al-abed-pens-letter-on-syrian-refugees-to-trump.html,246075,76,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-38,468453,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-37,469916,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-36,466438,74,text/html
http://www.nytimes.com/2009/07/04/world/asia/04korea.html,66740,97,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-35,469234,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-34,466293,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-33,468477,74,text/html
https://www.nytimes.com/interactive/2017/02/13/us/politics/steven-mnuchin-confirmation-vote.html,88864,26,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-32,469772,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-31,469048,74,text/html
https://www.nytimes.com/2017/02/08/nyregion/NYC-school-closings-winter-storm.html,133194,99,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-30,467583,74,text/html
https://www.nytimes.com/es/2016/11/01/como-crecen-las-mentiras-de-pequenas-y-egoistas-a-grandes-y-graves/,50266,37,text/html
https://www.nytimes.com/store/t-logo-statement-tray.html,143814,164,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/trump-soho-hotel-condominium-246-spring-street/46-2638672,78900,121,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/east-flatbush/homes-for-sale/3500-snyder-avenue/46-2583524,69368,119,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/kensington/homes-for-sale/58-dahill-road/44-3891877,74621,120,text/html
https://www.nytimes.com/by/ben-shpigel,117167,124,text/html
https://www.nytimes.com/2017/01/28/business/energy-environment/navigating-climate-change-in-americas-heartland.html,299263,124,text/html
https://www.nytimes.com/2016/10/30/magazine/omarosa-manigault-changed-parties-for-trump.html,73172,98,text/html
https://www.nytimes.com/store/statue-of-liberty-blueprint-libertyblue.html,146266,167,text/html
http://www.nytimes.com/roomfordebate/2014/08/28/how-to-stop-radicalization-in-the-west,25966,49,text/html
http://www.nytimes.com/real-estate/usa/nj/roselle-park/homes-for-sale,302527,138,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/tribeca/homes-for-sale/medium-lipstick-288-west-street/46-2634831,75360,121,text/html
https://www.nytimes.com/store/crater-lake-1923-nsap1909p.html,150072,168,text/html
https://www.nytimes.com/2017/02/01/realestate/real-estate-in-dublin-ireland.html,360946,119,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-29,466288,74,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/225-adams-street/44-3814414,72847,119,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-28,465947,74,text/html
http://www.nytimes.com/roomfordebate/2015/12/22/what-is-the-appeal-of-astrology,25255,48,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-27,464350,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-26,468193,74,text/html
http://www.nytimes.com/health/guides/disease/migraine/overview.html,50536,131,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-25,469017,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-24,468145,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-23,472847,74,text/html
http://www.nytimes.com/2007/02/11/sports/11iht-oly.4549412.html,70143,93,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-22,466203,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-21,467741,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-20,468343,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-150,466428,74,text/html
http://www.nytimes.com/real-estate/usa/ny/new-york/upper-west-side-%2872nd-96th-street%29/homes-for-sale/10-west-86th-street/46-2630911,79133,121,text/html
https://www.nytimes.com/store/prospect-park-in-brooklyn-1945-nsapsc3p.html,152676,174,text/html
http://www.nytimes.com/roomfordebate/2010/09/08/mixing-economics-with-politics,25936,51,text/html
https://www.nytimes.com/2017/01/10/nyregion/new-york-traffic-deaths-vision-zero.html,89267,115,text/html
https://www.nytimes.com/2017/01/06/business/economy/unemployment-jobs-report-hiring.html,177624,106,text/html
http://www.nytimes.com/elections/results/vermont-state-house-windham-bennington,471718,74,text/html
https://www.nytimes.com/2017/02/08/movies/oscars-documentaries-immigration-refugees.html,279748,112,text/html
https://www.nytimes.com/store/new-york-times-crossword-paperweight.html,146565,168,text/html
https://www.nytimes.com/2017/02/10/books/review/letters-to-the-editor.html,73649,104,text/html
https://www.nytimes.com/2016/09/11/magazine/lisa-lucas-wants-to-make-reading-fun-again.html,73009,99,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-19,466238,74,text/html
http://www.nytimes.com/roomfordebate/2015/02/19/homes-for-the-homeless,26295,52,text/html
https://www.nytimes.com/2017/02/17/science/turtle-neck-retraction-shells.html,119830,107,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-18,469867,74,text/html
https://www.nytimes.com/store/the-spies-who-got-caught-in-the-burbs-tb112.html,18296,29,text/html
https://www.nytimes.com/store/hansom-cab-in-the-snow-2003-nsap2385p.html,152545,174,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-17,468508,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-16,469274,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-149,464547,74,text/html
https://www.nytimes.com/2017/01/24/arts/dance/justin-peck-new-york-city-ballet-lacing-up-their-sneakers-to-unite.html,79951,102,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-15,468356,74,text/html
https://www.nytimes.com/store/outside-a-premiere-at-the-metropolitan-opera-1950.html,151073,168,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-148,464615,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-14,466109,74,text/html
https://www.nytimes.com/2017/01/19/automobiles/wheels/a-whiff-of-a-new-car-smell-just-a-page-flip-away.html,83444,104,text/html
http://www.nytimes.com/roomfordebate/2016/08/09/what-is-with-those-crowds-at-trump-rallies,26440,51,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-147,464636,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-13,467850,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-146,468150,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-12,466284,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-145,468553,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-11,468411,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-144,464430,74,text/html
http://www.nytimes.com/elections/results/oregon-state-house-district-10,469821,74,text/html
https://www.nytimes.com/interactive/2016/12/02/t-magazine/writer-filmmaker-tom-ford-barry-jenkins-moonlight.html,97739,44,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-143,466221,74,text/html
https://www.nytimes.com/2017/02/09/movies/eagles-of-death-metal-review-colin-hanks.html,75797,103,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-142,464620,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-141,466460,74,text/html
https://www.nytimes.com/2016/05/27/world/europe/thousands-of-migrants-rescued-from-mediterranean-in-one-day.html,116023,108,text/html
https://www.nytimes.com/2017/02/13/health/psychiatric-drugs-prescriptions.html,72933,104,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-140,470048,74,text/html
https://www.nytimes.com/store/wall-street-1956.html,150496,168,text/html
http://www.nytimes.com/2012/11/11/travel/36-hours-in-cancun-mexico.html,86171,112,text/html
http://www.nytimes.com/roomfordebate/2017/01/09/women-and-their-march-on-washington/respect-the-diversity-of-values-among-trump-critics,35503,65,text/html
http://www.nytimes.com/roomfordebate/2016/12/05/is-artificial-intelligence-taking-over-our-lives/ai-can-help-us-make-quicker-better-consumer-choices,31953,64,text/html
https://www.nytimes.com/watching/titles/tv-shows/263557?watchlist-action=newsletter,115239,30,text/html
https://www.nytimes.com/es/2016/04/26/star-wars-nos-ha-mentido-navegar-por-un-cinturon-de-asteroides-no-es-peligroso/,51052,47,text/html
http://www.nytimes.com/real-estate/usa/ny/brooklyn/bushwick/homes-for-sale/78-aberdeen-street/185-16019732,74009,119,text/html
http://www.nytimes.com/2012/09/02/automobiles/autoreviews/electric-honda-plays-hard-to-get.html,72746,100,text/html
https://www.nytimes.com/es/2017/01/06/un-turbulento-inicio-de-ano-para-mexico/,50729,39,text/html
https://www.nytimes.com/es/2017/01/18/las-temperaturas-globales-rompen-records-por-tercer-ano-consecutivo/,47011,36,text/html
http://www.nytimes.com/2013/12/06/business/on-the-worlds-roads-more-american-wheels.html,91281,108,text/html
https://www.nytimes.com/2017/01/11/us/politics/trump-press-conference-transcript.html,170576,106,text/html
https://www.nytimes.com/interactive/2017/02/01/us/politics/tillerson-confirmation-vote-live.html,90258,27,text/html
https://www.nytimes.com/2017/02/16/opinion/the-man-who-let-india-out-of-the-closet.html,78294,106,text/html
http://www.nytimes.com/elections/results/new-hampshire-state-house-strafford-district-19,466718,74,text/html
http://www.nytimes.com/elections/results/new-hampshire-state-house-strafford-district-18,474883,74,text/html
https://www.nytimes.com/es/2017/01/25/bufoneria-sonica-y-sabiduria-ritmica-en-el-nuevo-album-de-systema-solar/,49684,43,text/html
http://www.nytimes.com/elections/results/new-hampshire-state-house-strafford-district-17,473523,74,text/html
http://www.nytimes.com/elections/results/vermont-state-house-addison-rutland,464635,74,text/html
http://www.nytimes.com/elections/results/new-hampshire-state-house-strafford-district-16,464578,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-139,464628,74,text/html
https://www.nytimes.com/2017/02/16/us/politics/david-friedman-trump-nominee-israel-envoy-apologizes.html,86936,116,text/html
http://www.nytimes.com/elections/results/new-hampshire-state-house-strafford-district-15,466600,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-138,466388,74,text/html
http://www.nytimes.com/elections/results/new-hampshire-state-house-strafford-district-14,464604,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-137,464587,74,text/html
https://www.nytimes.com/video/multimedia/100000004009946/polanski-relieved-but-tired-after-polish-court-rejects-us-extrad.html,151587,76,text/html
https://www.nytimes.com/2016/11/12/science/supermoon.html,93370,109,text/html
http://www.nytimes.com/elections/results/new-hampshire-state-house-strafford-district-13,464599,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-136,464634,74,text/html
https://www.nytimes.com/store/bay-bridge-at-night-signed-by-josh-haner-2009.html,153948,175,text/html
http://www.nytimes.com/elections/results/new-hampshire-state-house-strafford-district-12,466594,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-135,466350,74,text/html
http://www.nytimes.com/real-estate/usa/nj/maywood/homes-for-sale,145816,108,text/html
https://www.nytimes.com/2017/02/09/fashion/scarlett-johannson-donatella-versace-naomi-campbell-new-york-fashion-week-kick-off.html,239995,114,text/html
http://www.nytimes.com/elections/results/new-hampshire-state-house-strafford-district-11,466376,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-134,464636,74,text/html
https://www.nytimes.com/es/tag/restriccion-vehicular/,34682,22,text/html
http://www.nytimes.com/elections/results/new-hampshire-state-house-strafford-district-10,466540,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-133,468968,74,text/html
http://www.nytimes.com/elections/results/new-york-state-house-district-132,464666,74,text/html
